INFO 2024-03-05 20:18:58,850 basehttp 8572 18164 "GET /admin/auth/ HTTP/1.1" 200 2874
INFO 2024-03-05 20:18:59,125 basehttp 8572 18164 "GET /admin/auth/ HTTP/1.1" 200 2874
INFO 2024-03-05 20:18:59,393 basehttp 8572 18164 "GET /admin/auth/ HTTP/1.1" 200 2874
INFO 2024-03-05 20:18:59,656 basehttp 8572 18164 "GET /admin/auth/ HTTP/1.1" 200 2874
INFO 2024-03-05 20:18:59,947 basehttp 8572 18164 "GET /admin/auth/ HTTP/1.1" 200 2874
INFO 2024-03-05 20:19:00,346 basehttp 8572 18164 "GET /admin/auth/ HTTP/1.1" 200 2874
INFO 2024-03-05 20:19:00,844 basehttp 8572 18164 "GET /admin/auth/ HTTP/1.1" 200 2874
WARNING 2024-03-05 20:19:09,381 log 8572 18164 Not Found: /
WARNING 2024-03-05 20:19:09,382 basehttp 8572 18164 "GET / HTTP/1.1" 404 2208
INFO 2024-03-05 20:19:12,538 basehttp 8572 18164 "GET /admin/ HTTP/1.1" 200 3670
INFO 2024-03-05 20:19:16,524 basehttp 8572 18164 "GET /admin/home/banner/add/ HTTP/1.1" 200 6773
INFO 2024-03-05 20:19:16,561 basehttp 8572 18164 "GET /static/admin/css/forms.css HTTP/1.1" 200 8518
INFO 2024-03-05 20:19:16,583 basehttp 8572 3148 "GET /admin/jsi18n/ HTTP/1.1" 200 7722
INFO 2024-03-05 20:19:16,587 basehttp 8572 10568 "GET /static/admin/js/change_form.js HTTP/1.1" 200 712
INFO 2024-03-05 20:19:16,590 basehttp 8572 6360 "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 200 495
INFO 2024-03-05 20:19:16,612 basehttp 8572 6360 "GET /static/admin/css/widgets.css HTTP/1.1" 200 10340
INFO 2024-03-05 20:32:52,171 autoreload 17712 19820 Watching for file changes with StatReloader
WARNING 2024-03-05 20:32:56,280 log 17712 19188 Not Found: /
WARNING 2024-03-05 20:32:56,283 basehttp 17712 19188 "GET / HTTP/1.1" 404 2208
INFO 2024-03-05 20:33:14,058 basehttp 17712 19188 "GET /admin/ HTTP/1.1" 200 3670
INFO 2024-03-05 20:33:15,702 basehttp 17712 19188 "GET /admin/home/banner/ HTTP/1.1" 200 3192
INFO 2024-03-05 20:33:15,767 basehttp 17712 19188 "GET /admin/jsi18n/ HTTP/1.1" 200 7722
INFO 2024-03-05 20:33:17,406 basehttp 17712 19188 "GET /admin/home/banner/add/ HTTP/1.1" 200 6747
INFO 2024-03-05 20:33:17,542 basehttp 17712 19188 "GET /admin/jsi18n/ HTTP/1.1" 200 7722
INFO 2024-03-05 20:34:32,060 autoreload 17964 18148 Watching for file changes with StatReloader
INFO 2024-03-05 20:34:34,324 basehttp 17964 18932 "GET /admin/home/banner/add/ HTTP/1.1" 200 6773
INFO 2024-03-05 20:34:34,375 basehttp 17964 18932 "GET /admin/jsi18n/ HTTP/1.1" 200 7722
INFO 2024-03-05 20:35:03,629 basehttp 17964 18932 "POST /admin/home/banner/add/ HTTP/1.1" 302 0
INFO 2024-03-05 20:35:03,682 basehttp 17964 18932 "GET /admin/home/banner/add/ HTTP/1.1" 200 7002
INFO 2024-03-05 20:35:03,732 basehttp 17964 18932 "GET /admin/jsi18n/ HTTP/1.1" 200 7722
INFO 2024-03-05 20:35:33,525 basehttp 17964 18932 "POST /admin/home/banner/add/ HTTP/1.1" 302 0
INFO 2024-03-05 20:35:33,634 basehttp 17964 18932 "GET /admin/home/banner/ HTTP/1.1" 200 4765
INFO 2024-03-05 20:35:33,680 basehttp 17964 18932 "GET /admin/jsi18n/ HTTP/1.1" 200 7722
INFO 2024-03-05 20:35:42,539 basehttp 17964 18932 "GET /banner/ HTTP/1.1" 200 5522
INFO 2024-03-05 20:35:42,587 basehttp 17964 18932 "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 200 121457
INFO 2024-03-05 20:35:42,606 basehttp 17964 18932 "GET /static/rest_framework/js/csrf.js HTTP/1.1" 200 1719
INFO 2024-03-05 20:35:42,614 basehttp 17964 3332 "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 200 3385
INFO 2024-03-05 20:35:42,616 basehttp 17964 20524 "GET /static/rest_framework/css/prettify.css HTTP/1.1" 200 817
INFO 2024-03-05 20:35:42,617 basehttp 17964 5720 "GET /static/rest_framework/css/default.css HTTP/1.1" 200 1131
INFO 2024-03-05 20:35:42,632 basehttp 17964 3332 "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 200 13632
INFO 2024-03-05 20:35:42,633 basehttp 17964 18932 "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 200 37608
INFO 2024-03-05 20:35:42,634 basehttp 17964 20524 "GET /static/rest_framework/js/default.js HTTP/1.1" 200 1268
INFO 2024-03-05 20:35:42,639 basehttp 17964 20540 "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 200 3597
INFO 2024-03-05 20:35:42,642 basehttp 17964 19284 "GET /static/rest_framework/js/jquery-3.4.1.min.js HTTP/1.1" 200 88145
INFO 2024-03-05 20:35:42,661 basehttp 17964 20524 "GET /static/rest_framework/img/grid.png HTTP/1.1" 200 1458
INFO 2024-03-05 20:35:51,452 basehttp 17964 20524 "GET /media/banner/new.png HTTP/1.1" 200 21015
